"timestamp","system.slice/ModemManager.service::memory.current","system.slice/NetworkManager-dispatcher.service::memory.current","system.slice/NetworkManager.service::memory.current","system.slice/\x2esnapshots.mount::memory.current","system.slice/auditd.service::memory.current","system.slice/avahi-daemon.service::memory.current","system.slice/backup-rpmdb.service::memory.current","system.slice/backup-sysconfig.service::memory.current","system.slice/bluetooth.service::memory.current","system.slice/bolt.service::memory.current","system.slice/boot-efi.mount::memory.current","system.slice/boot-grub2-i386\x2dpc.mount::memory.current","system.slice/boot-grub2-x86_64\x2defi.mount::memory.current","system.slice/cgar_collector.service::memory.current","system.slice/chronyd.service::memory.current","system.slice/cron.service::memory.current","system.slice/cups.service::memory.current","system.slice/dbus.service::memory.current","system.slice/dev-system-swap.swap::memory.current","system.slice/display-manager.service::memory.current","system.slice/docker-2428ce1f049231393715e90fd02d680a73e0a7e3affa220eb11d5dde73fc3a19.scope::memory.current","system.slice/docker.service::memory.current","system.slice/firewalld.service::memory.current","system.slice/haveged.service::memory.current","system.slice/home.mount::memory.current","system.slice/irqbalance.service::memory.current","system.slice/isos.mount::memory.current","system.slice/libvirtd.service::memory.current","system.slice/logrotate.service::memory.current","system.slice/mcelog.service::memory.current","system.slice/opt.mount::memory.current","system.slice/polkit.service::memory.current","system.slice/postfix.service::memory.current","system.slice/power-profiles-daemon.service::memory.current","system.slice/root.mount::memory.current","system.slice/rsyslog.service::memory.current","system.slice/rtkit-daemon.service::memory.current","system.slice/smartd.service::memory.current","system.slice/snap-bare-5.mount::memory.current","system.slice/snap-core-14399.mount::memory.current","system.slice/snap-core-14447.mount::memory.current","system.slice/snap-core18-2667.mount::memory.current","system.slice/snap-core18-2679.mount::memory.current","system.slice/snap-gnome\x2d3\x2d34\x2d1804-77.mount::memory.current","system.slice/snap-gtk\x2dcommon\x2dthemes-1535.mount::memory.current","system.slice/snap-slack-68.mount::memory.current","system.slice/snap-wekan-1999.mount::memory.current","system.slice/snap.wekan.mongodb.service::memory.current","system.slice/snap.wekan.wekan.service::memory.current","system.slice/snapd.service::memory.current","system.slice/snapd.socket::memory.current","system.slice/snapper-timeline.service::memory.current","system.slice/snapperd.service::memory.current","system.slice/srv.mount::memory.current","system.slice/storage.mount::memory.current","system.slice/sysroot.mount::memory.current","system.slice/system-getty.slice::memory.current","system.slice/system-lvm2\x2dpvscan.slice::memory.current","system.slice/system-modprobe.slice::memory.current","system.slice/system-systemd\x2dbacklight.slice::memory.current","system.slice/system-systemd\x2dcryptsetup.slice::memory.current","system.slice/system-systemd\x2dfsck.slice::memory.current","system.slice/system-systemd\x2dhibernate\x2dresume.slice::memory.current","system.slice/systemd-hostnamed.service::memory.current","system.slice/systemd-journald.service::memory.current","system.slice/systemd-localed.service::memory.current","system.slice/systemd-logind.service::memory.current","system.slice/systemd-machined.service::memory.current","system.slice/systemd-timedated.service::memory.current","system.slice/systemd-udevd.service::memory.current","system.slice/tmp.mount::memory.current","system.slice/tuned.service::memory.current","system.slice/udisks2.service::memory.current","system.slice/upower.service::memory.current","system.slice/usr-local.mount::memory.current","system.slice/var-lib-docker.mount::memory.current","system.slice/var.mount::memory.current","system.slice/vm.mount::memory.current","system.slice/wpa_supplicant.service::memory.current"
"2023-02-09T10:10:50+01:00",12.1,"-",24.1,0.0,5.9,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,11.3,1.7,0.9,8.2,17.3,0.3,442.3,54.1,293.3,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.6,1.4,0.1,4.2,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,168.9,352.6,66.9,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T10:11:21+01:00",12.1,"-",24.1,0.0,5.9,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,12.3,1.7,0.9,8.2,17.3,0.3,442.8,54.1,293.3,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.6,1.4,0.1,4.2,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,168.9,352.4,66.9,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T10:12:20+01:00",12.1,"-",24.1,0.0,5.9,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,13.2,1.7,0.9,8.2,17.3,0.3,426.1,54.1,293.0,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.6,1.4,0.1,4.2,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,169.0,352.0,66.9,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T10:13:29+01:00",12.1,"-",24.1,0.0,5.9,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,12.3,1.7,0.9,8.2,17.3,0.3,457.6,53.7,293.0,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.6,1.4,0.1,4.2,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,168.9,353.3,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T10:14:29+01:00",12.1,"-",24.1,0.0,5.9,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,14.2,1.7,0.9,8.2,17.3,0.3,426.1,54.0,293.2,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.6,1.4,0.1,4.2,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,169.0,352.7,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T10:15:21+01:00",12.1,"-",24.1,0.0,5.9,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,12.4,1.7,0.9,8.2,17.3,0.3,426.2,54.1,293.2,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.6,1.4,0.1,4.2,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,169.0,340.3,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T10:16:21+01:00",12.1,"-",24.1,0.0,5.9,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,12.2,1.7,0.9,8.2,17.3,0.3,426.3,54.1,293.3,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.6,1.4,0.1,4.2,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,169.0,346.3,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T10:17:29+01:00",12.1,"-",24.1,0.0,5.9,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,14.3,1.7,0.9,8.2,17.3,0.3,426.2,53.8,293.3,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.6,1.4,0.1,4.2,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,169.0,349.4,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T10:18:21+01:00",12.1,"-",24.1,0.0,5.9,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,12.4,1.7,0.9,8.2,17.3,0.3,434.4,53.8,293.1,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.6,1.4,0.1,4.2,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,169.1,349.6,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T10:19:29+01:00",12.1,"-",24.1,0.0,6.0,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,10.5,1.7,0.9,8.2,17.3,0.3,426.8,53.9,293.3,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.6,1.4,0.1,4.2,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,169.0,350.1,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T10:20:29+01:00",12.1,"-",24.1,0.0,6.0,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,10.2,1.7,0.9,8.2,17.3,0.3,426.8,53.9,293.5,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.6,1.4,0.1,4.2,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,169.0,350.7,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T10:21:19+01:00",12.1,"-",24.1,0.0,6.0,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,12.0,1.7,0.9,8.2,17.3,0.3,426.8,54.0,293.5,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.6,1.4,0.1,4.2,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,169.1,350.7,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T10:22:50+01:00",12.1,"-",24.1,0.0,6.0,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,14.3,1.7,0.9,8.2,17.3,0.3,426.4,54.0,293.1,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.6,1.4,0.1,4.2,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,169.1,351.0,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T10:23:29+01:00",12.1,"-",24.1,0.0,6.0,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,14.2,1.7,0.9,8.2,17.3,0.3,426.4,53.7,293.1,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.6,1.4,0.1,4.2,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,169.1,351.6,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T10:24:21+01:00",12.1,"-",24.1,0.0,6.0,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,14.5,1.7,0.9,8.2,17.3,0.3,426.4,53.9,293.2,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.6,1.4,0.1,4.2,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,169.2,351.3,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T10:25:29+01:00",12.1,"-",24.1,0.0,6.0,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,16.4,1.7,0.9,8.2,17.3,0.3,426.3,54.0,293.4,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.6,1.4,0.1,4.2,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,169.2,351.9,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T10:26:21+01:00",12.1,"-",24.1,0.0,6.0,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,14.3,1.7,0.9,8.2,17.3,0.3,426.3,54.0,293.2,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.6,1.4,0.1,4.2,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,169.2,351.6,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T10:27:21+01:00",12.1,"-",24.1,0.0,6.0,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,15.5,1.7,0.9,8.2,17.3,0.3,426.4,53.7,293.0,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.6,1.4,0.1,4.2,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,169.2,352.2,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T10:28:50+01:00",12.1,"-",24.1,0.0,6.0,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,13.1,1.7,0.9,8.2,17.3,0.3,428.5,53.7,293.0,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.6,1.4,0.1,4.2,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,169.2,351.5,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T10:29:29+01:00",12.1,"-",24.1,0.0,6.0,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,14.4,1.7,0.9,8.2,17.3,0.3,426.3,54.1,293.1,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.6,1.4,0.1,4.2,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,169.2,352.5,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T10:30:21+01:00",12.1,"-",24.1,0.0,6.0,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,14.2,1.7,0.9,8.2,17.3,0.3,426.4,54.1,293.1,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.6,1.4,0.1,4.2,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,169.2,351.7,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T10:31:21+01:00",12.1,"-",24.1,0.0,6.0,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,13.3,1.7,0.9,8.2,17.3,0.3,426.4,53.7,293.2,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.6,1.4,0.1,4.2,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,169.2,351.2,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T10:32:29+01:00",12.1,"-",24.2,0.0,6.0,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,12.9,1.7,0.9,8.2,17.3,0.3,426.4,53.7,293.3,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.6,1.4,0.1,4.2,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,169.2,351.9,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T10:33:21+01:00",12.1,"-",24.2,0.0,6.0,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,14.3,1.7,0.9,8.2,17.3,0.3,441.3,53.7,293.0,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.6,1.4,0.1,4.2,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,169.3,352.4,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T10:34:50+01:00",12.1,"-",24.2,0.0,6.1,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,12.3,1.7,0.9,8.2,17.3,0.3,426.4,54.0,293.2,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.6,1.4,0.1,4.2,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,169.7,347.7,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T10:35:29+01:00",12.1,"-",24.2,0.0,6.1,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,10.0,1.7,0.9,8.2,17.3,0.3,426.4,54.1,293.3,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.6,1.4,0.1,4.2,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,169.8,349.6,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T10:36:21+01:00",12.1,"-",24.2,0.0,6.1,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,14.1,1.7,0.9,8.2,17.3,0.3,426.4,54.1,293.3,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.6,1.4,0.1,4.2,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,169.8,351.8,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T10:37:29+01:00",12.1,"-",24.2,0.0,6.1,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,8.8,1.7,0.9,8.2,17.3,0.3,426.4,54.1,293.3,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,10.5,1.4,0.1,4.2,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,169.8,352.1,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T10:38:14+01:00",12.1,"-",24.2,0.0,6.1,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,14.2,1.7,0.9,8.2,17.3,0.3,461.2,53.7,293.0,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.7,1.4,0.1,4.2,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,169.8,352.8,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T10:39:20+01:00",12.1,"-",24.2,0.0,6.1,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,14.1,1.7,0.9,8.2,17.3,0.3,426.3,53.9,293.3,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.7,1.4,0.1,4.2,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,169.8,353.9,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T10:40:50+01:00",12.1,"-",24.2,0.0,6.1,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,17.4,1.7,0.9,8.2,17.3,0.3,426.3,54.0,293.4,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.7,1.4,0.1,4.3,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,169.8,353.0,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T10:41:21+01:00",12.1,"-",24.2,0.0,6.1,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,12.3,1.7,0.9,8.2,17.3,0.3,426.3,54.0,293.4,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.7,1.4,0.1,4.3,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,169.9,353.2,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T10:42:21+01:00",12.1,"-",24.2,0.0,6.1,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,19.1,1.7,0.9,8.2,17.3,0.3,426.3,53.7,293.1,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.7,1.4,0.1,4.3,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,169.9,343.7,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T10:43:29+01:00",12.1,"-",24.2,0.0,6.1,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,12.0,1.7,0.9,8.2,17.3,0.3,426.4,53.7,293.2,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.7,1.4,0.1,4.3,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,169.9,349.8,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T10:44:50+01:00",12.1,"-",24.2,0.0,6.1,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,13.9,1.7,0.9,8.2,17.3,0.3,430.0,54.0,293.3,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.7,1.4,0.1,4.3,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,169.9,351.0,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T10:45:11+01:00",12.1,"-",24.2,0.0,6.1,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,14.5,1.7,0.9,8.2,17.3,0.3,491.0,54.0,293.3,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.7,1.4,0.1,4.3,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,169.9,351.5,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",11.0,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T10:46:21+01:00",12.1,"-",24.2,0.0,6.1,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,16.1,1.7,0.9,8.2,17.3,0.3,456.3,54.0,293.5,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.7,1.4,0.1,4.3,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,170.5,351.3,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
"2023-02-09T10:47:29+01:00",12.1,"-",24.2,0.0,6.1,1.7,"-","-",2.2,2.0,0.0,0.0,0.1,12.2,1.7,0.9,8.2,17.3,0.3,454.7,54.0,293.5,49.1,4.4,2.8,0.8,0.0,157.5,"-",0.7,0.1,43.6,11.7,1.4,0.1,4.3,0.8,4.6,0.1,0.1,0.2,0.1,0.1,0.2,0.2,0.2,0.3,170.9,351.6,67.0,0.0,"-","-",0.0,0.0,1.8,0.7,0.2,0.3,0.1,0.0,0.3,0.0,"-",10.9,"-",2.1,1.4,"-",71.9,0.1,"-",10.0,2.5,0.1,0.0,0.1,0.0,3.9
